"","from","to","combined_score"
"16559","9606.ENSP00000307706","9606.ENSP00000363329",580
"16560","9606.ENSP00000307706","9606.ENSP00000363329",580
"16561","9606.ENSP00000309429","9606.ENSP00000363329",203
"16562","9606.ENSP00000309429","9606.ENSP00000363329",203
"16563","9606.ENSP00000325708","9606.ENSP00000363329",568
"16564","9606.ENSP00000325708","9606.ENSP00000363329",568
"16565","9606.ENSP00000329757","9606.ENSP00000363329",293
"16566","9606.ENSP00000329757","9606.ENSP00000363329",293
"16567","9606.ENSP00000330587","9606.ENSP00000363329",579
"16568","9606.ENSP00000330587","9606.ENSP00000363329",579
"16569","9606.ENSP00000334872","9606.ENSP00000363329",579
"16570","9606.ENSP00000334872","9606.ENSP00000363329",579
"16571","9606.ENSP00000357389","9606.ENSP00000363329",226
"16572","9606.ENSP00000357389","9606.ENSP00000363329",226
"16573","9606.ENSP00000361748","9606.ENSP00000363329",203
"16574","9606.ENSP00000361748","9606.ENSP00000363329",203
"16575","9606.ENSP00000009530","9606.ENSP00000363330",573
"16576","9606.ENSP00000009530","9606.ENSP00000363330",573
"16577","9606.ENSP00000011653","9606.ENSP00000363330",326
"16578","9606.ENSP00000011653","9606.ENSP00000363330",326
"16579","9606.ENSP00000085219","9606.ENSP00000363330",688
"16580","9606.ENSP00000085219","9606.ENSP00000363330",688
"16581","9606.ENSP00000182290","9606.ENSP00000363330",282
"16582","9606.ENSP00000182290","9606.ENSP00000363330",282
"16583","9606.ENSP00000216223","9606.ENSP00000363330",436
"16584","9606.ENSP00000216223","9606.ENSP00000363330",436
"16585","9606.ENSP00000216338","9606.ENSP00000363330",370
"16586","9606.ENSP00000216338","9606.ENSP00000363330",370
"16587","9606.ENSP00000219150","9606.ENSP00000363330",548
"16588","9606.ENSP00000219150","9606.ENSP00000363330",548
"16589","9606.ENSP00000221972","9606.ENSP00000363330",561
"16590","9606.ENSP00000221972","9606.ENSP00000363330",561
"16591","9606.ENSP00000221978","9606.ENSP00000363330",476
"16592","9606.ENSP00000221978","9606.ENSP00000363330",476
"16593","9606.ENSP00000223795","9606.ENSP00000363330",359
"16594","9606.ENSP00000223795","9606.ENSP00000363330",359
"16595","9606.ENSP00000225941","9606.ENSP00000363330",242
"16596","9606.ENSP00000225941","9606.ENSP00000363330",242
"16597","9606.ENSP00000226279","9606.ENSP00000363330",596
"16598","9606.ENSP00000226279","9606.ENSP00000363330",596
"16599","9606.ENSP00000227752","9606.ENSP00000363330",589
"16600","9606.ENSP00000227752","9606.ENSP00000363330",589
"16601","9606.ENSP00000228463","9606.ENSP00000363330",388
"16602","9606.ENSP00000228463","9606.ENSP00000363330",388
"16603","9606.ENSP00000246115","9606.ENSP00000363330",554
"16604","9606.ENSP00000246115","9606.ENSP00000363330",554
"16605","9606.ENSP00000246551","9606.ENSP00000363330",586
"16606","9606.ENSP00000246551","9606.ENSP00000363330",586
"16607","9606.ENSP00000246657","9606.ENSP00000363330",662
"16608","9606.ENSP00000246657","9606.ENSP00000363330",662
"16609","9606.ENSP00000249071","9606.ENSP00000363330",489
"16610","9606.ENSP00000249071","9606.ENSP00000363330",489
"16611","9606.ENSP00000258787","9606.ENSP00000363330",355
"16612","9606.ENSP00000258787","9606.ENSP00000363330",355
"16613","9606.ENSP00000259608","9606.ENSP00000363330",375
"16614","9606.ENSP00000259608","9606.ENSP00000363330",375
"16615","9606.ENSP00000262262","9606.ENSP00000363330",605
"16616","9606.ENSP00000262262","9606.ENSP00000363330",605
"16617","9606.ENSP00000262629","9606.ENSP00000363330",539
"16618","9606.ENSP00000262629","9606.ENSP00000363330",539
"16619","9606.ENSP00000263645","9606.ENSP00000363330",323
"16620","9606.ENSP00000263645","9606.ENSP00000363330",323
"16621","9606.ENSP00000263863","9606.ENSP00000363330",236
"16622","9606.ENSP00000263863","9606.ENSP00000363330",236
"16623","9606.ENSP00000264072","9606.ENSP00000363330",403
"16624","9606.ENSP00000264072","9606.ENSP00000363330",403
"16625","9606.ENSP00000264972","9606.ENSP00000363330",556
"16626","9606.ENSP00000264972","9606.ENSP00000363330",556
"16627","9606.ENSP00000265440","9606.ENSP00000363330",313
"16628","9606.ENSP00000265440","9606.ENSP00000363330",313
"16629","9606.ENSP00000269305","9606.ENSP00000363330",290
"16630","9606.ENSP00000269305","9606.ENSP00000363330",290
"16631","9606.ENSP00000284154","9606.ENSP00000363330",336
"16632","9606.ENSP00000284154","9606.ENSP00000363330",336
"16633","9606.ENSP00000289902","9606.ENSP00000363330",262
"16634","9606.ENSP00000289902","9606.ENSP00000363330",262
"16635","9606.ENSP00000292174","9606.ENSP00000363330",208
"16636","9606.ENSP00000292174","9606.ENSP00000363330",208
"16637","9606.ENSP00000303276","9606.ENSP00000363330",211
"16638","9606.ENSP00000303276","9606.ENSP00000363330",211
"16639","9606.ENSP00000311300","9606.ENSP00000363330",271
"16640","9606.ENSP00000311300","9606.ENSP00000363330",271
"16641","9606.ENSP00000312027","9606.ENSP00000363330",645
"16642","9606.ENSP00000312027","9606.ENSP00000363330",645
"16643","9606.ENSP00000315997","9606.ENSP00000363330",218
"16644","9606.ENSP00000315997","9606.ENSP00000363330",218
"16645","9606.ENSP00000317327","9606.ENSP00000363330",246
"16646","9606.ENSP00000317327","9606.ENSP00000363330",246
"16647","9606.ENSP00000325561","9606.ENSP00000363330",337
"16648","9606.ENSP00000325561","9606.ENSP00000363330",337
"16649","9606.ENSP00000325589","9606.ENSP00000363330",439
"16650","9606.ENSP00000325589","9606.ENSP00000363330",439
"16651","9606.ENSP00000325708","9606.ENSP00000363330",625
"16652","9606.ENSP00000325708","9606.ENSP00000363330",625
"16653","9606.ENSP00000337825","9606.ENSP00000363330",425
"16654","9606.ENSP00000337825","9606.ENSP00000363330",425
"16655","9606.ENSP00000338648","9606.ENSP00000363330",245
"16656","9606.ENSP00000338648","9606.ENSP00000363330",245
"16657","9606.ENSP00000341905","9606.ENSP00000363330",442
"16658","9606.ENSP00000341905","9606.ENSP00000363330",442
"16659","9606.ENSP00000342156","9606.ENSP00000363330",391
"16660","9606.ENSP00000342156","9606.ENSP00000363330",391
"16661","9606.ENSP00000342681","9606.ENSP00000363330",705
"16662","9606.ENSP00000342681","9606.ENSP00000363330",705
"16663","9606.ENSP00000344218","9606.ENSP00000363330",225
"16664","9606.ENSP00000344218","9606.ENSP00000363330",225
"16665","9606.ENSP00000345243","9606.ENSP00000363330",396
"16666","9606.ENSP00000345243","9606.ENSP00000363330",396
"16667","9606.ENSP00000349252","9606.ENSP00000363330",561
"16668","9606.ENSP00000349252","9606.ENSP00000363330",561
"16669","9606.ENSP00000349490","9606.ENSP00000363330",303
"16670","9606.ENSP00000349490","9606.ENSP00000363330",303
"16671","9606.ENSP00000350844","9606.ENSP00000363330",256
"16672","9606.ENSP00000350844","9606.ENSP00000363330",256
"16673","9606.ENSP00000351497","9606.ENSP00000363330",443
"16674","9606.ENSP00000351497","9606.ENSP00000363330",443
"16675","9606.ENSP00000353238","9606.ENSP00000363330",449
"16676","9606.ENSP00000353238","9606.ENSP00000363330",449
"16677","9606.ENSP00000354566","9606.ENSP00000363330",885
"16678","9606.ENSP00000354566","9606.ENSP00000363330",885
"16679","9606.ENSP00000354782","9606.ENSP00000363330",494
"16680","9606.ENSP00000354782","9606.ENSP00000363330",494
"16681","9606.ENSP00000355991","9606.ENSP00000363330",547
"16682","9606.ENSP00000355991","9606.ENSP00000363330",547
"16683","9606.ENSP00000356540","9606.ENSP00000363330",317
"16684","9606.ENSP00000356540","9606.ENSP00000363330",317
"16685","9606.ENSP00000357022","9606.ENSP00000363330",456
"16686","9606.ENSP00000357022","9606.ENSP00000363330",456
"16687","9606.ENSP00000357036","9606.ENSP00000363330",275
"16688","9606.ENSP00000357036","9606.ENSP00000363330",275
"16689","9606.ENSP00000357097","9606.ENSP00000363330",304
"16690","9606.ENSP00000357097","9606.ENSP00000363330",304
"16691","9606.ENSP00000357153","9606.ENSP00000363330",391
"16692","9606.ENSP00000357153","9606.ENSP00000363330",391
"16693","9606.ENSP00000357727","9606.ENSP00000363330",213
"16694","9606.ENSP00000357727","9606.ENSP00000363330",213
"16695","9606.ENSP00000358501","9606.ENSP00000363330",356
"16696","9606.ENSP00000358501","9606.ENSP00000363330",356
"16697","9606.ENSP00000362795","9606.ENSP00000363330",410
"16698","9606.ENSP00000362795","9606.ENSP00000363330",410
"16699","9606.ENSP00000215909","9606.ENSP00000363435",261
"16700","9606.ENSP00000215909","9606.ENSP00000363435",261
"16701","9606.ENSP00000216254","9606.ENSP00000363435",262
"16702","9606.ENSP00000216254","9606.ENSP00000363435",262
"16703","9606.ENSP00000220166","9606.ENSP00000363435",403
"16704","9606.ENSP00000220166","9606.ENSP00000363435",403
"16705","9606.ENSP00000221972","9606.ENSP00000363435",901
"16706","9606.ENSP00000221972","9606.ENSP00000363435",901
"16707","9606.ENSP00000232975","9606.ENSP00000363435",252
"16708","9606.ENSP00000232975","9606.ENSP00000363435",252
"16709","9606.ENSP00000244007","9606.ENSP00000363435",960
"16710","9606.ENSP00000244007","9606.ENSP00000363435",960
"16711","9606.ENSP00000248564","9606.ENSP00000363435",913
"16712","9606.ENSP00000248564","9606.ENSP00000363435",913
"16713","9606.ENSP00000249071","9606.ENSP00000363435",212
"16714","9606.ENSP00000249071","9606.ENSP00000363435",212
"16715","9606.ENSP00000255389","9606.ENSP00000363435",244
"16716","9606.ENSP00000255389","9606.ENSP00000363435",244
"16717","9606.ENSP00000262958","9606.ENSP00000363435",295
"16718","9606.ENSP00000262958","9606.ENSP00000363435",295
"16719","9606.ENSP00000263025","9606.ENSP00000363435",442
"16720","9606.ENSP00000263025","9606.ENSP00000363435",442
"16721","9606.ENSP00000264122","9606.ENSP00000363435",900
"16722","9606.ENSP00000264122","9606.ENSP00000363435",900
"16723","9606.ENSP00000264972","9606.ENSP00000363435",218
"16724","9606.ENSP00000264972","9606.ENSP00000363435",218
"16725","9606.ENSP00000265729","9606.ENSP00000363435",281
"16726","9606.ENSP00000265729","9606.ENSP00000363435",281
"16727","9606.ENSP00000268058","9606.ENSP00000363435",330
"16728","9606.ENSP00000268058","9606.ENSP00000363435",330
"16729","9606.ENSP00000269305","9606.ENSP00000363435",293
"16730","9606.ENSP00000269305","9606.ENSP00000363435",293
"16731","9606.ENSP00000277010","9606.ENSP00000363435",761
"16732","9606.ENSP00000277010","9606.ENSP00000363435",761
"16733","9606.ENSP00000286548","9606.ENSP00000363435",479
"16734","9606.ENSP00000286548","9606.ENSP00000363435",479
"16735","9606.ENSP00000300093","9606.ENSP00000363435",425
"16736","9606.ENSP00000300093","9606.ENSP00000363435",425
"16737","9606.ENSP00000307940","9606.ENSP00000363435",260
"16738","9606.ENSP00000307940","9606.ENSP00000363435",260
"16739","9606.ENSP00000309555","9606.ENSP00000363435",217
"16740","9606.ENSP00000309555","9606.ENSP00000363435",217
"16741","9606.ENSP00000310723","9606.ENSP00000363435",255
"16742","9606.ENSP00000310723","9606.ENSP00000363435",255
"16743","9606.ENSP00000311469","9606.ENSP00000363435",202
"16744","9606.ENSP00000311469","9606.ENSP00000363435",202
"16745","9606.ENSP00000312029","9606.ENSP00000363435",202
"16746","9606.ENSP00000312029","9606.ENSP00000363435",202
"16747","9606.ENSP00000314214","9606.ENSP00000363435",918
"16748","9606.ENSP00000314214","9606.ENSP00000363435",918
"16749","9606.ENSP00000320866","9606.ENSP00000363435",662
"16750","9606.ENSP00000320866","9606.ENSP00000363435",662
"16751","9606.ENSP00000327801","9606.ENSP00000363435",386
"16752","9606.ENSP00000327801","9606.ENSP00000363435",386
"16753","9606.ENSP00000334448","9606.ENSP00000363435",902
"16754","9606.ENSP00000334448","9606.ENSP00000363435",902
"16755","9606.ENSP00000334785","9606.ENSP00000363435",208
"16756","9606.ENSP00000334785","9606.ENSP00000363435",208
"16757","9606.ENSP00000336790","9606.ENSP00000363435",452
"16758","9606.ENSP00000336790","9606.ENSP00000363435",452
"16759","9606.ENSP00000337825","9606.ENSP00000363435",247
"16760","9606.ENSP00000337825","9606.ENSP00000363435",247
"16761","9606.ENSP00000348752","9606.ENSP00000363435",965
"16762","9606.ENSP00000348752","9606.ENSP00000363435",965
"16763","9606.ENSP00000349205","9606.ENSP00000363435",337
"16764","9606.ENSP00000349205","9606.ENSP00000363435",337
"16765","9606.ENSP00000351497","9606.ENSP00000363435",256
"16766","9606.ENSP00000351497","9606.ENSP00000363435",256
"16767","9606.ENSP00000354782","9606.ENSP00000363435",204
"16768","9606.ENSP00000354782","9606.ENSP00000363435",204
"16769","9606.ENSP00000357622","9606.ENSP00000363435",371
"16770","9606.ENSP00000357622","9606.ENSP00000363435",371
"16771","9606.ENSP00000358814","9606.ENSP00000363435",973
"16772","9606.ENSP00000358814","9606.ENSP00000363435",973
"16773","9606.ENSP00000359300","9606.ENSP00000363435",208
"16774","9606.ENSP00000359300","9606.ENSP00000363435",208
"16775","9606.ENSP00000362060","9606.ENSP00000363435",239
"16776","9606.ENSP00000362060","9606.ENSP00000363435",239
"16777","9606.ENSP00000363046","9606.ENSP00000363435",204
"16778","9606.ENSP00000363046","9606.ENSP00000363435",204
"16779","9606.ENSP00000011653","9606.ENSP00000363458",900
"16780","9606.ENSP00000011653","9606.ENSP00000363458",900
"16781","9606.ENSP00000243347","9606.ENSP00000363458",298
"16782","9606.ENSP00000243347","9606.ENSP00000363458",298
"16783","9606.ENSP00000262301","9606.ENSP00000363458",319
"16784","9606.ENSP00000262301","9606.ENSP00000363458",319
"16785","9606.ENSP00000263904","9606.ENSP00000363458",900
"16786","9606.ENSP00000263904","9606.ENSP00000363458",900
"16787","9606.ENSP00000275730","9606.ENSP00000363458",339
"16788","9606.ENSP00000275730","9606.ENSP00000363458",339
"16789","9606.ENSP00000295685","9606.ENSP00000363458",900
"16790","9606.ENSP00000295685","9606.ENSP00000363458",900
"16791","9606.ENSP00000305529","9606.ENSP00000363458",296
"16792","9606.ENSP00000305529","9606.ENSP00000363458",296
"16793","9606.ENSP00000314214","9606.ENSP00000363458",900
"16794","9606.ENSP00000314214","9606.ENSP00000363458",900
"16795","9606.ENSP00000337701","9606.ENSP00000363458",351
"16796","9606.ENSP00000337701","9606.ENSP00000363458",351
"16797","9606.ENSP00000351926","9606.ENSP00000363458",901
"16798","9606.ENSP00000351926","9606.ENSP00000363458",901
"16799","9606.ENSP00000352601","9606.ENSP00000363458",353
"16800","9606.ENSP00000352601","9606.ENSP00000363458",353
"16801","9606.ENSP00000354468","9606.ENSP00000363458",254
"16802","9606.ENSP00000354468","9606.ENSP00000363458",254
"16803","9606.ENSP00000357307","9606.ENSP00000363458",900
"16804","9606.ENSP00000357307","9606.ENSP00000363458",900
"16805","9606.ENSP00000359540","9606.ENSP00000363458",231
"16806","9606.ENSP00000359540","9606.ENSP00000363458",231
"16807","9606.ENSP00000362187","9606.ENSP00000363458",263
"16808","9606.ENSP00000362187","9606.ENSP00000363458",263
"16809","9606.ENSP00000267750","9606.ENSP00000363478",278
"16810","9606.ENSP00000267750","9606.ENSP00000363478",278
"16811","9606.ENSP00000329127","9606.ENSP00000363478",340
"16812","9606.ENSP00000329127","9606.ENSP00000363478",340
"16813","9606.ENSP00000333697","9606.ENSP00000363478",444
"16814","9606.ENSP00000333697","9606.ENSP00000363478",444
"16815","9606.ENSP00000339256","9606.ENSP00000363478",590
"16816","9606.ENSP00000339256","9606.ENSP00000363478",590
"16817","9606.ENSP00000349428","9606.ENSP00000363478",429
"16818","9606.ENSP00000349428","9606.ENSP00000363478",429
"16819","9606.ENSP00000360613","9606.ENSP00000363478",570
"16820","9606.ENSP00000360613","9606.ENSP00000363478",570
"16821","9606.ENSP00000040663","9606.ENSP00000363574",248
"16822","9606.ENSP00000040663","9606.ENSP00000363574",248
"16823","9606.ENSP00000157812","9606.ENSP00000363574",250
"16824","9606.ENSP00000157812","9606.ENSP00000363574",250
"16825","9606.ENSP00000215071","9606.ENSP00000363574",288
"16826","9606.ENSP00000215071","9606.ENSP00000363574",288
"16827","9606.ENSP00000222247","9606.ENSP00000363574",977
"16828","9606.ENSP00000222247","9606.ENSP00000363574",977
"16829","9606.ENSP00000225665","9606.ENSP00000363574",324
"16830","9606.ENSP00000225665","9606.ENSP00000363574",324
"16831","9606.ENSP00000225729","9606.ENSP00000363574",232
"16832","9606.ENSP00000225729","9606.ENSP00000363574",232
"16833","9606.ENSP00000248342","9606.ENSP00000363574",562
"16834","9606.ENSP00000248342","9606.ENSP00000363574",562
"16835","9606.ENSP00000251642","9606.ENSP00000363574",830
"16836","9606.ENSP00000251642","9606.ENSP00000363574",830
"16837","9606.ENSP00000258416","9606.ENSP00000363574",480
"16838","9606.ENSP00000258416","9606.ENSP00000363574",480
"16839","9606.ENSP00000262584","9606.ENSP00000363574",925
"16840","9606.ENSP00000262584","9606.ENSP00000363574",925
"16841","9606.ENSP00000262812","9606.ENSP00000363574",311
"16842","9606.ENSP00000262812","9606.ENSP00000363574",311
"16843","9606.ENSP00000262958","9606.ENSP00000363574",232
"16844","9606.ENSP00000262958","9606.ENSP00000363574",232
"16845","9606.ENSP00000267103","9606.ENSP00000363574",255
"16846","9606.ENSP00000267103","9606.ENSP00000363574",255
"16847","9606.ENSP00000268802","9606.ENSP00000363574",522
"16848","9606.ENSP00000268802","9606.ENSP00000363574",522
"16849","9606.ENSP00000269349","9606.ENSP00000363574",541
"16850","9606.ENSP00000269349","9606.ENSP00000363574",541
"16851","9606.ENSP00000270586","9606.ENSP00000363574",208
"16852","9606.ENSP00000270586","9606.ENSP00000363574",208
"16853","9606.ENSP00000293362","9606.ENSP00000363574",233
"16854","9606.ENSP00000293362","9606.ENSP00000363574",233
"16855","9606.ENSP00000296674","9606.ENSP00000363574",470
