"","GSM650659.CEL.gz","GSM650676.CEL.gz","GSM650679.CEL.gz","GSM650686.CEL.gz","GSM650691.CEL.gz","GSM650692.CEL.gz","GSM650696.CEL.gz","GSM650709.CEL.gz","GSM650713.CEL.gz","GSM650714.CEL.gz","GSM650715.CEL.gz","GSM650725.CEL.gz","GSM650728.CEL.gz","GSM650729.CEL.gz","GSM650826.CEL.gz","GSM650828.CEL.gz","GSM650835.CEL.gz","GSM650850.CEL.gz","GSM650855.CEL.gz","GSM650856.CEL.gz","GSM650869.CEL.gz"
"BLVRA",8.00384,8.39885,7.79142,7.924155,8.308653,8.237746,7.395695,8.025506,8.149655,7.727503,8.482509,7.1597,8.032936,8.352964,8.394219,7.940253,8.160409,7.635084,8.181181,7.755692,8.900614
"DBNL",9.231728,9.538161,9.126459,9.492576,9.205955,9.494803,9.408898,9.416066,9.574452,8.948652,9.750822,8.197259,9.376791,9.401393,9.166532,9.305047,8.84497,9.262253,8.898372,8.769831,9.186919
"C7orf69",4.342874,4.178891,4.363151,4.68718,4.550306,4.21542,4.358172,4.531751,4.467642,5.266244,4.371851,5.480176,4.716047,4.298192,4.753814,4.798405,5.05655,4.730929,4.205464,4.658525,4.186587
"CDC14C",5.583615,5.494331,6.315061,5.135845,5.321142,5.352286,5.370401,5.804922,5.193813,5.211728,5.030385,5.311704,5.30058,5.315371,5.271025,5.00729,4.739306,5.126239,4.750829,5.380201,5.667334
"HAUS6",7.645346,7.456928,7.172105,7.674722,7.38626,7.629893,7.403262,7.758041,7.204629,6.619405,7.441864,6.77789,7.494239,8.084138,7.871231,8.085471,7.804532,7.45426,8.253151,8.621422,7.587754
"NIPSNAP2",8.150989,7.768071,7.457996,8.127442,8.262528,8.219703,7.680395,7.845468,8.309032,7.764238,8.249167,7.207057,8.234683,8.620304,8.335391,8.288095,8.283185,8.242825,8.619694,8.266674,7.965889
"CCT6A",8.732976,8.873822,8.419277,8.824632,8.524421,8.923842,8.028071,8.707424,8.613179,8.35782,8.608657,7.623228,8.505876,8.879667,9.037949,8.952339,8.545271,8.581924,8.925176,8.721611,8.498436
"SNORA15",3.986583,4.811384,5.639036,5.423712,5.727622,6.055165,6.295763,5.68345,5.186792,5.282115,5.363443,4.704458,4.077188,5.337831,6.527535,5.2841,5.014784,6.780058,6.602556,5.485771,6.880739
"SUMF2",8.556321,8.636463,8.253185,8.949065,8.34585,8.506197,8.26869,8.484901,8.525019,8.037109,8.436709,7.758727,8.508025,8.764147,8.427978,8.600226,8.324553,8.637539,8.27801,8.503033,8.485513
"ZNF107",8.632163,8.340969,8.085832,8.415646,8.474429,8.410967,7.738861,8.139006,8.543064,7.962952,8.414544,7.864046,8.319278,8.889756,8.234093,8.545533,8.959423,9.075962,8.883745,8.580156,8.400005
"ZNF138",7.633123,7.209862,6.644707,7.558888,7.279523,7.701296,6.342747,6.953641,7.363564,6.689251,6.916061,6.06692,6.694645,7.937431,7.334156,7.331806,7.572741,7.611273,8.002168,7.978201,6.470348
"ZNF273",7.436468,7.187571,6.59566,7.782728,7.098606,7.543122,6.926839,7.271427,7.416042,6.953425,6.887138,6.525316,6.807716,7.826469,7.547794,7.644721,7.513228,7.645515,7.837781,7.64046,7.283519
"ZNF92",6.539283,6.226752,5.965394,6.504477,6.057866,6.570293,6.001462,6.268136,6.32847,5.941241,6.234977,5.857854,6.307016,7.295752,6.163085,6.757562,6.652872,6.679297,7.231385,7.223724,6.611429
"SNORA22",9.008926,6.689524,6.353343,7.873332,8.755654,7.627321,7.806432,7.968356,8.351383,6.938239,7.851177,6.820784,8.901543,9.22083,7.883827,8.66944,7.175546,9.09814,8.565104,8.577118,7.132367
"TPST1",7.188894,7.805695,7.297499,7.12148,7.150824,7.653765,8.945583,7.350875,7.611852,7.125065,7.945298,7.237533,7.349912,7.322225,7.608422,7.249188,7.06667,7.452145,7.379332,6.719047,6.860132
"KCTD7",8.163716,7.989642,7.701404,7.992711,7.977726,8.166039,7.758974,7.981978,8.243769,7.905627,7.6386,7.298433,8.010327,8.011165,7.839611,8.022471,8.101637,7.797712,8.121747,7.962231,7.866433
"RABGEF1",8.440335,8.279951,8.05475,8.484406,8.410181,8.550232,8.148501,8.051655,8.3168,8.045138,8.543766,7.761345,8.39929,8.240099,8.741944,8.592126,8.517416,8.762948,8.619948,8.695838,8.26806
"TMEM248",9.189799,9.25305,8.975122,9.350314,8.804453,9.332001,9.031372,9.222061,9.191839,9.117718,9.262477,8.573313,9.381313,9.243716,9.34585,9.226011,9.223527,9.187188,8.993733,9.103731,9.325668
"TYW1",7.248149,7.091348,7.093827,7.526995,6.779939,7.368269,6.61566,7.123525,7.18217,6.861179,6.743717,5.252315,7.134119,7.444354,7.197122,7.150956,6.871455,7.301752,6.64098,6.975993,6.843525
"STAG3L4",7.139562,6.328328,6.85595,7.294596,6.951039,6.78495,6.874194,7.174944,7.013045,6.546446,7.083032,5.576717,7.156334,7.055536,6.791229,7.293885,6.360947,6.99327,7.082203,6.72485,7.043896
"EIF4H",9.54635,9.722423,8.861319,9.643906,9.420764,9.26837,9.161505,9.211971,9.583634,9.220746,8.859054,8.271368,9.06518,9.380214,8.640861,9.621924,9.15958,9.359594,9.021783,9.180705,8.354563
"GTF2I",9.286989,9.333607,9.25696,9.788219,8.763184,9.324933,8.690309,9.442559,9.43845,8.547272,8.764866,8.126218,9.591395,9.354458,9.396366,9.79958,9.111151,9.874779,9.348669,9.201809,9.505337
"RHBDD2",8.585206,8.889185,8.570264,8.811425,8.601849,8.820533,8.760088,8.575654,8.61807,8.591061,8.787601,8.076667,8.552842,8.604346,8.928001,8.747353,8.882208,8.909109,8.868768,8.741678,9.083527
"POR",7.67742,7.683161,7.856794,7.90273,7.657353,7.693923,8.144702,7.581022,7.450575,7.4969,8.057464,7.508167,7.771058,7.500385,8.044905,7.754013,7.473577,7.974857,7.59814,7.650781,8.148902
"HSPB1",8.243995,8.260306,8.546328,8.527733,8.525532,8.525818,8.109943,8.520541,8.136815,8.348902,8.12426,7.977613,8.060916,8.183007,8.40566,8.454985,7.862872,8.302206,7.958916,8.277487,8.909694
"CCDC146",6.267282,6.890448,6.901275,6.343788,7.208091,7.094701,6.431691,6.891278,6.94911,6.680782,7.466212,6.37867,6.676116,6.794608,7.460852,7.137324,6.763657,7.722447,7.455854,7.347196,6.265494
"RSBN1L",9.069858,9.1004,8.452497,9.111421,9.109684,9.285823,9.319523,8.935763,9.007205,8.501308,9.220416,7.761937,8.998247,9.149995,9.22615,9.074397,9.284516,9.420908,9.669211,8.896481,8.881032
"PHTF2",8.319838,8.080685,7.415112,8.467343,8.151821,8.38132,7.854337,7.90243,8.360858,7.654828,7.694556,6.990212,8.141674,8.36796,8.505925,8.274742,8.600606,8.728218,8.786653,8.15109,8.210885
"CD36",9.650944,10.022163,9.382472,10.242947,10.332265,10.20329,10.513861,9.416081,10.225866,9.927293,9.834904,9.198708,10.248405,9.121429,9.93252,10.17721,10.076099,10.145886,10.902122,10.103324,10.314196
"DBF4",4.524713,4.305308,4.865283,4.609795,4.258903,5.127782,4.151259,4.559691,4.978434,4.377948,4.42935,4.281483,4.575492,4.911557,5.658369,5.429059,4.072007,5.433445,5.340817,5.047037,4.537392
"GTPBP10",8.212441,7.985072,7.909291,8.379376,7.93026,8.255257,7.907322,7.900699,8.293876,7.846241,7.942044,7.263446,7.741477,8.582495,8.493253,8.380091,8.05488,8.395599,8.630046,8.792391,8.411012
"AKAP9",7.747375,7.836418,7.748075,8.407555,7.681596,8.112707,7.539618,7.800289,7.787342,7.065904,7.722037,6.636719,7.528203,7.713683,8.138663,8.046589,7.715168,8.744242,8.318205,8.479647,7.937925
"RBM48",7.932929,7.701794,7.220273,7.915206,7.568092,7.725626,7.353055,7.650959,7.703616,6.721717,7.557992,6.143204,7.63379,8.225511,8.23098,8.312983,7.51681,8.255203,7.942143,7.775485,7.636355
"VPS50",7.151883,6.867152,6.578102,7.481636,6.86145,7.306048,6.846746,6.817904,7.085406,6.505446,6.897603,5.83232,6.810863,7.500012,7.440654,7.46374,6.844159,7.1868,8.087591,8.140756,7.103668
"GNG11",7.010969,6.532443,6.988974,6.941281,7.214786,7.593074,7.531937,6.675084,5.979816,5.722592,6.559989,6.370069,6.495246,6.169941,6.796859,7.250198,5.828864,6.763729,6.832083,6.257277,6.840486
"CASD1",9.174811,8.5956,8.25161,9.262735,8.347424,8.908628,8.357348,8.584886,8.971261,7.887632,8.083407,7.453901,8.575596,9.115956,9.035135,8.924726,8.80384,9.281777,9.284057,9.419525,8.656122
"ARPC1B",10.071651,10.509466,10.177967,10.580533,10.409675,10.502391,10.570328,10.088535,10.427518,9.935884,10.709504,9.319597,10.194688,10.078745,10.190867,10.177423,9.999412,10.099969,10.12576,9.662896,10.204135
"BUD31",7.859516,8.178657,7.874209,7.78823,8.065743,8.212024,7.577833,7.907655,7.811404,7.924507,8.146002,7.458438,7.838097,8.54729,7.527109,7.241464,7.46448,7.30324,7.553419,7.570919,7.482507
"LAMTOR4",9.169678,9.580743,9.446935,9.001236,9.757511,9.52041,9.024709,9.167906,9.278368,9.470771,9.702273,8.988215,9.172202,9.31033,8.311544,8.279473,8.551521,8.681679,8.537492,7.931571,8.423211
"PILRA",8.942608,9.828041,9.539246,9.103853,9.591418,9.557099,9.811961,9.191761,9.354742,9.329866,10.165896,9.00136,9.346758,8.750375,9.234604,8.926424,9.411565,9.313284,9.544119,8.737514,9.539326
"GNB2",8.539026,8.881313,8.765649,8.742151,8.892224,8.7669,9.091514,8.688501,8.681916,8.552483,9.196675,8.356781,8.881174,8.605209,8.609958,8.424957,8.509808,8.577172,8.53118,8.36906,8.767463
"SLC12A9",8.13475,8.387314,8.330188,8.10865,8.604798,8.2992,8.556702,8.218443,8.600379,8.067222,8.636493,8.133028,8.497444,7.916186,8.158497,8.17687,8.511178,8.48018,8.228918,7.945071,8.467497
"MUC12",7.889895,7.528871,8.292025,7.402158,7.875181,7.752852,7.803514,8.32444,7.590476,9.470787,7.459327,9.911152,7.998088,7.635218,7.240029,8.151119,9.184824,6.769668,7.674852,7.321399,7.349894
"ORAI2",8.317446,8.525014,7.859644,8.301516,8.691205,8.345867,8.629165,8.35055,8.478911,7.845095,8.855466,7.683284,8.552751,8.221793,8.486631,8.254541,7.985955,8.223318,8.047639,7.982425,8.377396
"FAM185A",7.511833,7.335559,6.910687,6.959129,7.059404,6.894577,7.25873,7.259164,7.383977,6.534633,7.026715,5.987811,7.078168,7.157221,7.37232,7.754502,7.612423,7.976125,7.377757,7.653122,7.144704
"NFE4",6.90142,7.038798,6.599775,6.397924,7.435802,6.754008,7.976435,6.687163,7.247591,7.240693,7.94297,7.407226,6.509317,6.208251,7.442155,6.190376,7.698578,7.180583,7.247681,5.880317,6.605842
"PMPCB",8.747689,8.667868,8.216665,9.045797,8.515821,8.949946,8.41388,8.393104,8.712751,8.145891,8.582037,7.045471,8.604426,9.212539,8.974742,8.723109,8.60485,8.92613,9.12308,9.091188,8.360574
"PSMC2",8.806403,8.1689,8.247094,8.483114,8.632268,8.802989,7.583601,8.653311,8.470999,8.048427,8.711367,7.471923,8.692514,9.399362,8.801296,8.915813,8.850998,8.527712,8.636951,8.692745,8.837307
"RINT1",7.324971,7.394163,6.869061,7.624951,7.104186,7.445478,7.149877,7.314653,7.424609,6.831257,7.077597,6.386969,7.373966,7.703836,7.385724,7.369049,7.358265,7.673356,7.545942,7.520446,7.384449
"PRKAR2B",8.841007,9.096986,9.190316,9.83468,9.381428,9.448777,9.792334,8.887621,7.942994,7.654311,8.23249,8.387628,8.213257,7.386441,9.841278,9.975701,7.895887,9.070446,9.327462,8.931381,9.163948
"HBP1",9.513953,9.549748,9.243702,9.508094,9.671508,9.799071,9.795466,9.346105,9.56443,9.112445,9.806343,8.083763,9.33442,9.762863,9.837183,9.456724,9.476047,9.80886,10.160601,9.683436,9.370051
"CBLL1",8.689018,8.62741,8.141097,8.844147,8.568392,8.832095,8.789744,8.698393,8.853221,8.071848,8.451927,7.852294,8.526668,8.664244,8.790464,8.91963,9.101029,9.107962,9.325696,9.056648,8.872001
"DLD",8.783162,8.489542,8.443725,8.741928,8.628298,8.863009,8.292911,8.563811,8.639061,7.938076,8.798936,7.470757,8.480883,8.86225,9.080238,8.98287,8.356497,8.866551,9.15473,9.062227,8.859144
"LRRN3",8.519574,7.701671,7.941573,8.809345,7.382698,8.455492,6.969453,8.612026,8.60755,8.493251,7.984834,6.488521,7.971574,9.354255,8.150764,8.634458,7.612664,8.639677,8.334369,8.547058,8.241194
"ZNF277",7.602959,7.195693,6.868742,7.60395,7.51186,7.552627,6.952902,7.343815,7.419315,6.807976,7.369724,6.688712,7.062215,8.175485,7.754709,7.732951,7.44517,7.63624,8.149674,7.897062,7.449916
"IFRD1",8.803121,8.622143,9.000158,8.555224,9.653862,9.293712,9.633635,8.738533,9.343896,8.86778,9.635808,8.112111,9.079362,8.794471,8.959065,8.637728,8.796915,9.413582,9.386187,8.756844,8.762973
"LSMEM1",6.157477,6.019848,5.563695,5.8039,6.814447,6.150559,7.216815,5.6149,6.20316,5.858766,7.09305,5.699191,6.026453,5.639648,5.788071,6.223759,6.328092,7.063318,6.681529,6.028278,5.789673
"CAPZA2",10.078172,9.220355,9.530365,9.756826,10.052629,10.17469,10.017815,9.465622,9.659578,8.980909,10.357035,8.889265,9.683679,10.337338,10.349121,10.073844,9.942679,10.152948,10.698283,9.942136,9.751316
"LSM8",8.452227,8.273741,7.697604,8.677744,8.405475,8.695951,7.846739,8.248957,8.350872,7.653713,8.067146,6.759253,7.761124,9.109031,8.55397,8.851487,8.560446,8.618558,9.154201,8.909958,8.181048
"ARF5",8.68797,9.157681,9.132939,8.733472,9.04141,9.107098,8.979465,8.931507,8.751303,8.650478,9.045028,8.503169,8.865708,8.87495,8.550928,8.469751,8.543913,8.301456,8.652368,8.495599,8.742014
"ATP6V1F",8.943935,9.312886,9.153647,9.081989,9.133883,9.063699,9.158285,9.103269,9.018433,9.468654,9.188796,8.934117,9.105754,9.242118,8.606242,8.576198,8.965386,8.651321,8.852908,8.592665,8.86468
"TSPAN33",7.605545,7.497279,7.736841,7.703793,7.678668,7.967211,7.840804,7.574659,7.583417,7.403023,7.724658,7.44788,7.673171,7.586401,7.945679,7.874015,7.491544,7.697869,7.813654,7.706874,7.912904
"MKLN1",9.634248,9.627943,9.21661,9.723435,9.568053,9.854853,9.7893,9.476394,9.830048,9.153026,9.539309,8.678084,9.600974,9.335295,9.660314,9.807415,9.581672,9.872476,10.092864,9.933854,9.759321
"BPGM",8.931804,8.678168,8.913778,9.716109,9.647666,8.824212,9.956032,8.561894,8.395579,7.716143,8.590234,8.118209,8.238138,8.538267,9.328067,8.703685,8.137775,9.263683,9.674608,10.559229,9.376441
"TMEM140",9.630087,9.954722,9.527708,9.736049,10.106713,10.097837,10.387604,9.862333,9.893645,9.450717,10.772336,8.760583,9.930452,9.597668,9.74359,9.420531,9.296886,9.585626,9.548692,9.158154,10.080852
"NUP205",8.445309,8.381291,8.353794,8.965152,8.269151,8.632439,8.404417,8.474144,8.459564,8.127744,8.052008,7.429112,8.52998,8.470453,8.74609,8.651595,8.374253,9.008723,8.576766,8.974989,8.771944
"AGK",8.178261,7.934074,7.14195,7.972319,7.656982,7.890091,7.362941,7.832611,7.991147,7.369512,7.432529,7.014193,8.095399,8.001283,7.951778,8.348725,8.212536,8.264023,8.127298,8.467616,8.105647
"SSBP1",9.242074,9.124541,8.411807,9.164783,8.929448,8.986703,8.178972,9.034905,9.175059,8.733942,8.98063,8.336063,9.031826,9.68175,9.214899,9.477597,9.010371,9.167507,9.277842,8.977871,8.897334
"TAS2R4",7.416594,7.802008,7.039113,7.759913,7.280531,7.031365,7.596145,7.253701,7.968899,7.309963,7.395552,6.793826,8.039042,6.564391,7.49972,7.875279,7.127377,7.476953,7.801754,7.793602,7.700572
"MGAM",9.379199,9.88966,10.013619,9.803206,10.442554,10.072959,11.686025,9.722855,9.469301,9.281013,11.051389,9.828221,10.351463,8.521722,10.138003,9.812792,10.22503,10.879809,10.914004,9.87438,9.632838
"MGAM2",6.861855,6.192162,6.170502,6.659887,7.158086,6.561988,8.319573,6.663541,6.60577,6.278057,8.467469,6.75974,6.967362,5.815453,6.629758,6.800868,7.487503,7.426305,7.686907,6.46256,6.833628
"PRSS2",4.652429,4.52674,4.568947,4.419789,4.56341,4.487687,4.997226,4.418968,4.390518,5.527048,4.104384,5.784214,4.511379,4.078086,4.040004,4.103374,5.317222,4.90356,4.8175,5.299728,4.254104
"TAS2R39",5.102287,5.093207,4.984506,5.004573,5.452879,4.882737,5.143705,5.190272,4.789203,6.556419,4.871526,6.670381,4.937522,4.608374,5.050775,5.297986,5.427462,4.790113,4.854213,4.99156,5.142531
"GSTK1",9.594518,9.900217,9.333027,9.932848,9.673181,9.670834,9.383043,9.597801,9.863794,9.480282,9.727701,8.678812,9.793203,9.812667,9.568409,9.634332,9.634768,9.651521,9.691045,9.891013,9.705382
"ZYX",9.189866,10.059952,9.72214,9.573102,9.912853,9.709324,9.97744,9.558152,9.539404,9.702884,9.833556,9.518571,9.551347,8.764946,9.95804,9.595258,9.940922,10.177085,10.0849,9.33593,10.293202
"TAS2R60",5.410898,5.930303,5.615468,5.937166,5.396774,5.406365,6.076251,5.557817,6.275596,5.921686,6.244335,5.952138,6.318793,5.263942,5.608243,5.562473,5.620654,6.016649,5.923039,5.569022,5.935178
"OR2F2",4.897805,4.958888,4.964748,4.886511,5.120299,4.68411,5.063776,4.959507,4.206345,5.361402,4.63553,6.259084,5.012737,4.810949,5.28645,5.046658,5.217929,5.007022,4.975725,4.993426,4.864675
"OR6B1",5.721209,5.632696,5.607606,5.245863,5.366253,5.75429,5.678974,5.756293,5.968519,6.366076,5.567279,7.189176,5.90209,5.645962,5.63192,5.673711,6.037729,5.815868,5.768275,6.124293,5.729462
"OR2A5",5.012272,4.97921,5.308599,5.090769,5.506961,4.889966,5.092499,5.126778,5.266134,5.903792,5.235187,6.844301,5.197711,5.131258,4.846999,5.605324,5.719231,5.192694,5.346564,4.881859,5.2897
"OR2A14",6.211868,6.059128,5.965696,5.93376,6.017004,6.228277,5.790001,6.141088,6.049804,6.330295,5.963329,6.532153,5.591402,6.260445,5.803451,5.864515,5.753539,5.693089,5.700734,5.795493,5.287321
"MPLKIP",10.790205,10.08483,10.419666,10.480842,10.463431,10.085275,10.002676,10.317309,10.741202,10.74636,9.896518,10.889973,10.612912,10.523064,10.286672,10.863949,10.919373,10.577626,10.56379,10.717001,10.218921
"ATP6V0E2",8.083337,8.065045,8.256004,8.039202,7.992605,8.054623,7.975761,8.181846,7.992429,7.92478,7.676562,7.972123,7.969567,8.2257,8.100365,7.874325,8.064052,7.642284,7.894753,8.058984,7.992564
"GIMAP8",8.716887,9.202442,8.446973,9.361072,8.579144,8.646582,8.685655,8.881492,8.897432,8.52635,9.083424,8.17198,8.911309,8.526506,8.683152,8.780808,8.523461,8.717846,8.321822,8.72402,9.341051
"GIMAP7",10.504689,10.042563,9.764817,10.015484,10.158445,10.23111,8.423425,10.083525,10.126615,10.266237,10.010952,9.151091,10.150671,11.13973,10.417893,10.512425,10.109629,10.409945,10.289492,10.243043,10.265957
"GIMAP4",10.351249,10.305896,9.844041,9.861603,10.232238,10.354815,8.792505,10.570007,10.234473,10.093079,10.459239,9.269542,10.151253,10.453192,9.988374,10.229585,9.989569,9.999253,10.162408,10.070542,10.558387
"GIMAP2",10.258791,9.185778,9.011315,9.851269,9.72425,9.975796,9.214757,9.864666,9.849042,9.416186,9.92958,8.220342,10.032005,10.804217,9.772749,9.721126,9.747707,9.645516,10.194805,10.086565,9.636962
"TMEM176A",7.967338,5.818681,6.343971,6.383614,8.135845,8.043282,6.948155,7.29637,6.062856,6.946491,5.868251,7.451127,7.697154,7.215811,6.468116,6.810475,7.718997,8.487849,8.093548,6.872735,8.131321
"ADAP1",7.662644,7.680642,7.373951,7.343432,7.707168,7.5848,7.836398,7.372955,7.731953,7.34778,7.882295,7.026022,7.645324,7.393469,7.526659,7.772411,7.460771,7.608237,7.713501,7.420663,7.909221
"ACTB",12.61458,13.328942,13.131247,13.255793,12.886025,13.144005,13.242693,13.062175,12.863217,12.916842,13.08017,12.798035,13.017469,12.481185,12.895561,12.985947,13.01373,13.188132,12.85493,12.69059,13.105969
"KDELR2",8.540095,8.881101,7.9713,8.83662,8.630471,8.567161,8.570777,8.765517,8.756868,8.344847,8.915167,7.578197,8.73469,8.817594,9.051728,8.863102,8.974612,8.931556,9.068951,8.432792,8.809759
"ZNF12",8.629352,8.392367,8.019493,8.612839,8.543263,8.656366,8.214686,8.492709,8.384929,8.008291,8.416585,7.070773,8.371072,8.974774,8.179578,8.405791,8.26912,8.36139,8.880428,8.493264,8.418165
"NDUFA4",7.740782,6.508435,6.725819,7.715666,7.67822,7.746957,7.003087,6.979811,7.00943,7.019753,7.617357,6.383538,7.470035,8.722878,7.574381,7.38051,7.983784,7.725621,8.234931,8.419607,7.562261
"ANKMY2",7.102442,6.968429,6.489753,7.003008,6.958518,6.983356,6.238381,6.848478,6.89295,6.290469,6.803412,6.08623,6.874111,7.142381,6.883969,7.465492,6.545846,7.168685,7.232523,7.383752,7.240278
"SNX13",8.908328,8.76848,8.60146,8.818228,9.128218,9.204157,9.368569,8.41401,8.984984,8.415998,9.103572,7.688624,8.802528,8.94912,9.076765,8.915672,8.887246,9.113484,9.642388,9.272848,8.662291
"CDCA7L",8.76884,7.352465,7.77205,8.892367,7.694294,8.642338,7.006136,8.451916,8.671006,7.453287,7.987487,7.341689,8.217997,9.124084,8.423112,8.688159,8.067236,9.063388,8.118657,7.904314,8.078672
"FAM126A",8.032477,8.115245,7.210984,8.343126,7.720715,8.089351,7.722376,7.83236,8.048992,7.364493,7.842699,6.820955,7.833334,8.707162,8.070067,8.544294,8.329454,8.515333,8.935676,8.861611,7.943053
"IGF2BP3",5.444621,5.407158,5.166317,5.68486,5.595911,5.605739,5.60392,5.248278,4.776312,5.211715,5.209628,5.596436,5.01995,5.227003,5.955449,6.382571,5.68925,5.667815,5.771947,5.63137,5.905293
"TRA2A",10.370268,10.1835,9.786781,10.301888,10.099507,10.201069,9.941951,10.22254,10.276811,9.869342,10.348897,9.026782,10.210027,10.291712,10.170607,10.297733,10.041512,10.218601,10.122963,10.057023,9.662718
"CYCS",8.34768,8.013963,7.722578,8.041778,8.073671,7.707628,7.293602,8.025371,8.101046,8.107456,7.622459,7.164014,7.845069,8.298255,8.262334,8.361568,8.164778,7.784218,8.114788,8.219646,8.029561
"HNRNPA2B1",10.918642,10.964402,10.734752,11.125313,10.717958,10.962307,10.149006,10.921492,10.942119,10.709292,10.861052,10.193689,11.020434,10.712425,10.879093,11.174394,10.677064,11.081954,11.13819,10.635511,10.954601
"SKAP2",9.70364,10.199925,9.680401,9.591761,10.22557,10.16771,10.535308,9.215321,9.911198,9.169874,9.955252,9.844672,10.004138,9.354022,10.692515,9.932979,10.098545,10.406366,10.778671,10.295884,10.046715
"HOXA2",5.690372,5.696481,5.662945,5.573348,6.426802,5.670062,5.900553,5.674378,5.999658,6.655633,5.656809,7.393524,5.658567,5.843881,6.122007,5.731706,6.478228,5.346681,6.011468,5.70243,5.691307
"JAZF1",8.862216,8.997156,8.711502,9.55792,9.117124,8.645812,9.214386,8.460446,8.794247,8.12339,8.790434,8.890313,8.731836,8.540523,9.493306,9.253463,8.716862,9.259304,9.295744,9.492281,9.047606
"CPVL",8.82537,9.354959,8.794517,9.384538,9.102077,9.030741,9.035696,8.928128,9.151683,9.057431,9.68237,8.289246,9.377644,8.600221,9.458538,8.99152,9.267651,8.361524,9.542446,9.049226,8.853997
"LSM5",6.218435,6.104314,5.678807,6.280305,6.266193,6.335681,5.498039,5.966152,6.276679,5.948106,6.082887,5.219978,6.100392,7.218017,6.795455,6.659458,6.425881,6.25687,6.92966,6.788949,6.340725
"KBTBD2",9.090247,8.869966,8.493633,9.114661,9.062916,9.054776,9.286481,8.830714,9.181548,8.473022,9.200873,7.684033,9.096219,8.974372,9.1699,9.020677,8.798754,9.322549,9.448949,9.009214,8.896358
